entity_name,source,instrument,record_date,amount_rs_cr,previous_amount_rs_cr,amount_raw_text,is_sublimit,rating_previous,rating_current,outlook_previous,outlook_current,action_type,is_confirmed_action,ambiguous,ambiguous_reason,provenance,row_seq,press_release_date,press_release_url,evidence_text,extracted_at
Bajaj Finance Limited,CRISIL,Cash Credit & Working Capital Demand Loan — Bank Of India,2026-07-29,390.0,,Rs.390 Crore,0,,Crisil AAA,,Stable,,0,0,"Facility-level breakdown from the annexure: a rated amount for this facility, not a rating action in itself.",bank_facility_annexure,,2026-07-29,https://www.crisilratings.com/mnt/winshare/Ratings/RatingList/RatingDocs/BajajFinanceLimited_July%2029_%202026_RR_401403.html,Cash Credit & Working Capital Demand Loan | 390 | Bank Of India | Crisil AAA/Stable,2026-09-09T17:05:39.585250+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2025-09-30,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,151,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2025-12-01,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,112,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2025-12-30,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,73,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2026-01-30,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,34,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2026-03-10,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,328,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2026-03-30,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,289,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2026-04-27,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,246,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2026-05-26,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,204,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2026-06-23,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,162,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2026-07-23,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,120,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2026-08-07,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,78,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — South Indian Bank,2026-08-25,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,37,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | South Indian Bank | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — UCO Bank,2025-06-16,500.0,,INR 5000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,310,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | UCO Bank | IND AAA/Stable | rated amount 5000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2025-06-16,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,311,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2025-06-24,2500.0,,INR 25000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,270,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 25000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2025-07-23,3300.0,,INR 33000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,230,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 33000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2025-08-29,3300.0,,INR 33000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,191,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 33000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2025-09-30,3500.0,,INR 35000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,152,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 35000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2025-12-01,3500.0,,INR 35000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,113,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 35000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2025-12-30,3500.0,,INR 35000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,74,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 35000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2026-01-30,4000.0,,INR 40000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,35,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 40000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2026-03-10,4000.0,,INR 40000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,330,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 40000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2026-03-30,4000.0,,INR 40000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,290,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 40000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2026-04-27,4000.0,,INR 40000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,247,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 40000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2026-05-26,4000.0,,INR 40000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,205,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 40000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2026-06-23,4000.0,,INR 40000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,163,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 40000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2026-07-23,1000.0,,INR 10000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,121,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 10000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2026-08-07,5000.0,,INR 50000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,79,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 50000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Union Bank of India,2026-08-25,5000.0,,INR 50000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,38,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Union Bank of India | IND AAA/Stable | rated amount 50000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2025-06-16,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,313,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2025-06-24,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,272,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2025-07-23,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,232,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2025-08-29,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,193,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2025-09-30,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,154,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2025-12-01,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,115,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2025-12-30,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,76,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2026-01-30,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,37,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2026-03-10,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,332,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2026-03-30,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,292,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2026-04-27,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,249,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2026-05-26,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,207,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2026-06-23,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,165,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2026-07-23,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,123,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term Loan — Yes Bank Ltd,2026-08-07,250.0,,INR 2500 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,81,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term Loan | Yes Bank Ltd | IND AAA/Stable | rated amount 2500 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term loan — CTBC Bank,2025-06-16,100.0,,INR 1000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,297,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term loan | CTBC Bank | IND AAA/Stable | rated amount 1000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term loan — Sumitomo Mitsui Banking Corporation,2026-03-10,900.0,,INR 9000 million,0,,IND A1+,,,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,329,2026-08-25,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=81837,"Term loan | Sumitomo Mitsui Banking Corporation | IND A1+ | rated amount 9000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term loan — Woori Bank,2025-06-16,100.0,,INR 1000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,312,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term loan | Woori Bank | IND AAA/Stable | rated amount 1000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term loan — Woori Bank,2025-06-24,100.0,,INR 1000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,271,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term loan | Woori Bank | IND AAA/Stable | rated amount 1000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term loan — Woori Bank,2025-07-23,100.0,,INR 1000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,231,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term loan | Woori Bank | IND AAA/Stable | rated amount 1000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term loan — Woori Bank,2025-08-29,100.0,,INR 1000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,192,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term loan | Woori Bank | IND AAA/Stable | rated amount 1000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term loan — Woori Bank,2025-09-30,100.0,,INR 1000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,153,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term loan | Woori Bank | IND AAA/Stable | rated amount 1000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
Bajaj Finance Limited,India Ratings,Term loan — Woori Bank,2025-12-01,100.0,,INR 1000 million,0,,IND AAA,,Stable,,0,1,"The press release title states multiple actions (Assigned, Affirmed); which one applies to this instrument is not determinable from the facility endpoint, so it is not attributed.",bank_facility_rating_letter,114,2026-01-30,https://www.indiaratings.co.in/pressReleases/GetBankFacilityDataRatingLetter?pressReleaseId=76931,"Term loan | Woori Bank | IND AAA/Stable | rated amount 1000 (INR million, as published)",2026-09-09T16:43:55.547143+00:00
